Grade,Subject,Chapter No.,Chapter,Part No.,Content_Title,Duration,youtube_link
Class 11,भारत का संविधान सिद्धांत और व्यवहार,5,विधायिका,5,प्रश्नावली,1805,www.youtube.com/embed/UWeJ1D3vLg8
Class 11,अर्थशास्त्र में सांख्यिकी,5,केंद्रीय प्रवृति के माप,2,मध्यका,1135,www.youtube.com/embed/OA0ly_Cdg2k
Class 11,लेखाशास्त्र,7,"ह्रास, प्रावधान और संचय",3,ह्रास के अभिलेखन की पध्दतियां,2578,www.youtube.com/embed/sHfJQ-Uxo0c
Class 11,लेखाशास्त्र,7,"ह्रास, प्रावधान और संचय",5,विविध उदाहरण,1024,www.youtube.com/embed/fPZeCpGyum0
Class 11,लेखाशास्त्र,8,विनिमय विपत्र,2,विनिमय - विपत्र का लेखांकन,1736,www.youtube.com/embed/_TYoMl-M0Gg
Class 11,भारत का संविधान सिद्धांत और व्यवहार,2,भारतीय संविधान में अधिकार,2,स्वतंत्रता का अधिकार,1164,www.youtube.com/embed/jTa2oFrcLQQ
Class 11,जीव विज्ञान,15,पादप वृद्धि एवं परिवर्धन,1,पादप परिवर्धन,1007,www.youtube.com/embed/_3gFBMhpbU4
Class 11,जीव विज्ञान,15,पादप वृद्धि एवं परिवर्धन,5,पादप वृद्धि नियामक,2698,www.youtube.com/embed/Sa654GpWBpI
Class 11,जीव विज्ञान,15,पादप वृद्धि एवं परिवर्धन,8,साइटोकिनिंस,1301,www.youtube.com/embed/V-OIexg4ao0
Class 11,जीव विज्ञान,15,पादप वृद्धि एवं परिवर्धन,11,अभ्यास प्रश्न,862,www.youtube.com/embed/Kn3g0vPVpCU
Class 11,जीव विज्ञान,14,पादप में श्वसन,10,अभ्यास प्रश्न,710,www.youtube.com/embed/A0x5l-1uxao
Class 11,लेखाशास्त्र,7,"ह्रास, प्रावधान और संचय",2,ह्रास की राशि की गणना की पध्दतियाँ,1679,www.youtube.com/embed/E05s-CHnNbk
Class 11,लेखाशास्त्र,8,विनिमय विपत्र,8,आंकिक प्रश्न (भाग - 3),1879,www.youtube.com/embed/3Sh2IuaSHOA
Class 11,जीव विज्ञान,15,पादप वृद्धि एवं परिवर्धन,2,वृद्धि,2741,www.youtube.com/embed/APjzU2KgYBc
Class 11,जीव विज्ञान,15,पादप वृद्धि एवं परिवर्धन,7,जिब्वेरेलिंस,1585,www.youtube.com/embed/g4est-jj4Gc
Class 11,अर्थशास्त्र में सांख्यिकी,6,परिक्षेपण के माप,1,विस्तार और चतुर्थक गणना,2038,www.youtube.com/embed/KsAbG6bDR5s
Class 11,भौतिक भूगोल के मूल सिद्धांत,6,भू - आकृतिक प्रक्रियाएँ,6,अपरदन एवं निक्षेपण,920,www.youtube.com/embed/GcebYsZLHe0
Class 11,भौतिक भूगोल के मूल सिद्धांत,6,भू - आकृतिक प्रक्रियाएँ,7,मृदा निर्माण,1316,www.youtube.com/embed/J3vYQAkLN_k
Class 11,भौतिक भूगोल के मूल सिद्धांत,6,भू - आकृतिक प्रक्रियाएँ,8,प्रश्नोत्तर,2062,www.youtube.com/embed/diy0MZIN3EU
Class 11,अर्थशास्त्र में सांख्यिकी,4,आँकड़ों का प्रस्तुतीकरण,1,समंक प्रस्तुतीकरण,1101,www.youtube.com/embed/-BUXaTR7Yic
Class 11,अंग्रेजी - Book 2 (HORNBILL),7,The Adventure,3,Changes in 20th century,1093,www.youtube.com/embed/bb2Nbj5J6wk
Class 11,अंग्रेजी - Book 2 (HORNBILL),7,The Adventure,6,The two theories,906,www.youtube.com/embed/is-VUfMq4FA
Class 11,अंग्रेजी - Book 2 (HORNBILL),7,The Adventure,7,Transition from one world to other,996,www.youtube.com/embed/VlYuF7iUquk
Class 11,लेखाशास्त्र,8,विनिमय विपत्र,4,विविध उदाहरण,1975,www.youtube.com/embed/zCUwzaSIIHA
Class 11,लेखाशास्त्र,8,विनिमय विपत्र,9,आंकिक प्रश्न (भाग - 4),1403,www.youtube.com/embed/McDl8Mn9Tq0
Class 11,जीव विज्ञान,15,पादप वृद्धि एवं परिवर्धन,6,ऑक्सिंस,1642,www.youtube.com/embed/47hnaKdyOxE
Class 11,अर्थशास्त्र में सांख्यिकी,6,परिक्षेपण के माप,2,माध्य विचलन,1368,www.youtube.com/embed/a1sFZVHR0yE
Class 11,गणित,8,द्विपद प्रमेय,2,पाठ्यपुस्तक उदाहरण 8.1 (प्रश्न संख्या 1 से 6),1013,www.youtube.com/embed/s9eILf9ygLA
Class 11,गणित,8,द्विपद प्रमेय,3,पाठ्यपुस्तक प्रश्नावली 8.1 (प्रश्न संख्या 1 से 5),514,www.youtube.com/embed/S7huhpbDmA4
Class 11,लेखाशास्त्र,8,विनिमय विपत्र,13,आंकिक प्रश्न (भाग - 8),643,www.youtube.com/embed/FgbNcLlOVSc
Class 11,भारत का संविधान सिद्धांत और व्यवहार,4,कार्यपालिका,1,कार्यपालिका-परिचय एवं प्रकार,1044,www.youtube.com/embed/w2BFxTfDTVI
Class 11,भारत का संविधान सिद्धांत और व्यवहार,2,भारतीय संविधान में अधिकार,4,सवैंधानिक उपचारों का अधिकार,835,www.youtube.com/embed/c5LpslCG6xE
Class 11,गणित,8,द्विपद प्रमेय,4,पाठ्यपुस्तक प्रश्नावली 8.1 (प्रश्न संख्या 6 से 9),590,www.youtube.com/embed/gh9sDE-F7O4
Class 11,गणित,8,द्विपद प्रमेय,5,पाठ्यपुस्तक प्रश्नावली 8.1 (प्रश्न संख्या 10 से 12),707,www.youtube.com/embed/a__SurX368Y
Class 11,गणित,8,द्विपद प्रमेय,6,पाठ्यपुस्तक प्रश्नावली 8.1 (प्रश्न संख्या 13 व 14),419,www.youtube.com/embed/zBzMU0VTnvU
Class 11,गणित,8,द्विपद प्रमेय,8,पाठ्यपुस्तक प्रश्नावली 8.2 (प्रश्न संख्या 1 व 2),420,www.youtube.com/embed/G02O9JJ1Rwg
Class 11,गणित,8,द्विपद प्रमेय,9,पाठ्यपुस्तक प्रश्नावली 8.2 (प्रश्न संख्या 3 से 6),411,www.youtube.com/embed/h5n1b1_qdeI
Class 11,गणित,8,द्विपद प्रमेय,10,पाठ्यपुस्तक प्रश्नावली 8.2 (प्रश्न संख्या 7 व 8),208,www.youtube.com/embed/2u5Ag8P2o24
Class 11,गणित,8,द्विपद प्रमेय,11,पाठ्यपुस्तक प्रश्नावली 8.2 (प्रश्न संख्या 9 से 12),845,www.youtube.com/embed/atcaMmESRTA
Class 11,गणित,8,द्विपद प्रमेय,14,विविध प्रश्नावली 8 (प्रश्न संख्या 8 से 10),589,www.youtube.com/embed/aJv761RwOkY
Class 11,गणित,13,सिमा और अवकलज,1,परिचय,1817,www.youtube.com/embed/jMe2MDd-DFQ
Class 11,गणित,13,सिमा और अवकलज,2,पाठ्यपुस्तक प्रश्नावली 13.1 (प्रश्न 1 से 10 तक),964,www.youtube.com/embed/3L5Kdx0tMO0
Class 11,गणित,13,सिमा और अवकलज,5,पाठ्यपुस्तक उदाहरण 13.2 (प्रश्न 5 से 18 तक),1903,www.youtube.com/embed/6y64hDOhjYs
Class 11,गणित,13,सिमा और अवकलज,7,पाठ्यपुस्तक प्रश्नावली 13.2 (प्रश्न 5 से 8 तक),870,www.youtube.com/embed/YJGgUFZm97I
Class 11,गणित,13,सिमा और अवकलज,10,पाठ्यपुस्तक विविध प्रश्नावली 13 (प्रश्न 11 से 20 तक),1401,www.youtube.com/embed/ENJz37s_eiQ
Class 11,गणित,13,सिमा और अवकलज,11,पाठ्यपुस्तक विविध प्रश्नावली 13 (प्रश्न 21 से 30 तक),1017,www.youtube.com/embed/9BaeSiH8_jw
Class 11,अर्थशास्त्र में सांख्यिकी,3,आँकड़ों का संगठन,1,साँख्यिकीय आँकड़े,1658,www.youtube.com/embed/BVngORY23kk
Class 11,अंग्रेजी - Book 2 (HORNBILL),7,The Adventure,4,The symbolic Chair,692,www.youtube.com/embed/Wg1NXlhzxY4
Class 11,अंग्रेजी - Book 2 (HORNBILL),7,The Adventure,5,The vital evidence,736,www.youtube.com/embed/9H7t5wuGrLk
Class 11,लेखाशास्त्र,7,"ह्रास, प्रावधान और संचय",4,परिसम्पत्ति का निपटान / विक्रय,1387,www.youtube.com/embed/9eYhLZCL1FY
